0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
																									16356_1#85	ERP009805	ERS683077	ERR987562		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 6	R	S		genomes/gouliouris_2018_uk/ERR987562/ERR987562_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987562/ERR987562_2.fastq.gz
																									16356_1#86	ERP009805	ERS683078	ERR987563	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 3	R	R	Downloaded		
																									16356_1#87	ERP009805	ERS683079	ERR987564		Enterococcus faecium	9.0	78	United Kingdom	Wastewater	Wastewater plant 6	R	R		genomes/gouliouris_2018_uk/ERR987564/ERR987564_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987564/ERR987564_2.fastq.gz
																									16356_1#88	ERP009805	ERS683080	ERR987565		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 4	R	R		genomes/gouliouris_2018_uk/ERR987565/ERR987565_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987565/ERR987565_2.fastq.gz
																									16356_2#1	ERP009805	ERS683081	ERR987566		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R		genomes/gouliouris_2018_uk/ERR987566/ERR987566_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987566/ERR987566_2.fastq.gz
																									16356_2#10	ERP009805	ERS683098	ERR987575		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 4	R	R		genomes/gouliouris_2018_uk/ERR987575/ERR987575_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987575/ERR987575_2.fastq.gz
																									16356_2#11	ERP009805	ERS683100	ERR987576		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 4	R	S		genomes/gouliouris_2018_uk/ERR987576/ERR987576_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987576/ERR987576_2.fastq.gz
																									16356_2#12	ERP009805	ERS683101	ERR987577	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	9.0	78	United Kingdom	Wastewater	Wastewater plant 4	R	S	Downloaded		
																									16356_2#13	ERP009805	ERS683103	ERR987578		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 4	R	R		genomes/gouliouris_2018_uk/ERR987578/ERR987578_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987578/ERR987578_2.fastq.gz
																									16356_2#14	ERP009805	ERS683105	ERR987579	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R	Downloaded		
																									16356_2#15	ERP009805	ERS683107	ERR987580		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	S		genomes/gouliouris_2018_uk/ERR987580/ERR987580_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987580/ERR987580_2.fastq.gz
																									16356_2#16	ERP009805	ERS683109	ERR987581		Enterococcus faecium	4.0	253	United Kingdom	Wastewater	Wastewater plant 6	S	S		genomes/gouliouris_2018_uk/ERR987581/ERR987581_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987581/ERR987581_2.fastq.gz
																									16356_2#17	ERP009805	ERS683111	ERR987582		Enterococcus faecium	5.0	192	United Kingdom	Wastewater	Wastewater plant 5	R	S		genomes/gouliouris_2018_uk/ERR987582/ERR987582_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987582/ERR987582_2.fastq.gz
																									16356_2#18	ERP009805	ERS683113	ERR987583	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R	Downloaded		
																									16356_2#19	ERP009805	ERS683115	ERR987584	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	S	Downloaded		
																									16356_2#2	ERP009805	ERS683083	ERR987567	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R	Downloaded		
																									16356_2#20	ERP009805	ERS683117	ERR987585		Enterococcus faecium	9.0	78	United Kingdom	Wastewater	Wastewater plant 6	R	R		genomes/gouliouris_2018_uk/ERR987585/ERR987585_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987585/ERR987585_2.fastq.gz
																									16356_2#21	ERP009805	ERS683120	ERR987586		Enterococcus faecium	2.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R		genomes/gouliouris_2018_uk/ERR987586/ERR987586_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987586/ERR987586_2.fastq.gz
																									16356_2#22	ERP009805	ERS683122	ERR987587		Enterococcus faecium	5.0	22	United Kingdom	Wastewater	Wastewater plant 5	S	S		genomes/gouliouris_2018_uk/ERR987587/ERR987587_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987587/ERR987587_2.fastq.gz
																									16356_2#23	ERP009805	ERS683125	ERR987588		Enterococcus faecium	3.0	654	United Kingdom	Wastewater	Wastewater plant 5	S	S		genomes/gouliouris_2018_uk/ERR987588/ERR987588_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987588/ERR987588_2.fastq.gz
																									16356_2#24	ERP009805	ERS683126	ERR987589		Enterococcus faecium	7.0	928	United Kingdom	Wastewater	Wastewater plant 5	S	S		genomes/gouliouris_2018_uk/ERR987589/ERR987589_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987589/ERR987589_2.fastq.gz
																									16356_2#25	ERP009805	ERS683128	ERR987590		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R		genomes/gouliouris_2018_uk/ERR987590/ERR987590_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987590/ERR987590_2.fastq.gz
																									16356_2#26	ERP009805	ERS683130	ERR987591		Enterococcus faecium	5.0	21	United Kingdom	Wastewater	Wastewater plant 5	S	S		genomes/gouliouris_2018_uk/ERR987591/ERR987591_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987591/ERR987591_2.fastq.gz
																									16356_2#27	ERP009805	ERS683132	ERR987592		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 5	R	R		genomes/gouliouris_2018_uk/ERR987592/ERR987592_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987592/ERR987592_2.fastq.gz
																									16356_2#28	ERP009805	ERS683134	ERR987593		Enterococcus faecium	2.0	80	United Kingdom	Wastewater	Wastewater plant 5	R	S		genomes/gouliouris_2018_uk/ERR987593/ERR987593_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987593/ERR987593_2.fastq.gz
																									16356_2#29	ERP009805	ERS683082	ERR987594		Enterococcus faecium	4.0	372	United Kingdom	Wastewater	Wastewater plant 7	S	S		genomes/gouliouris_2018_uk/ERR987594/ERR987594_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987594/ERR987594_2.fastq.gz
																									16356_2#3	ERP009805	ERS683085	ERR987568	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R	Downloaded		
																									16356_2#30	ERP009805	ERS683084	ERR987595		Enterococcus faecium	3.0	94	United Kingdom	Wastewater	Wastewater plant 7	S	S		genomes/gouliouris_2018_uk/ERR987595/ERR987595_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987595/ERR987595_2.fastq.gz
																									16356_2#31	ERP009805	ERS683086	ERR987596		Enterococcus faecium	7.0	107	United Kingdom	Wastewater	Wastewater plant 7	S	S		genomes/gouliouris_2018_uk/ERR987596/ERR987596_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987596/ERR987596_2.fastq.gz
																									16356_2#32	ERP009805	ERS683089	ERR987597		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 7	R	S		genomes/gouliouris_2018_uk/ERR987597/ERR987597_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987597/ERR987597_2.fastq.gz
																									16356_2#33	ERP009805	ERS683091	ERR987598		Enterococcus faecium	5.0	192	United Kingdom	Wastewater	Wastewater plant 7	R	S		genomes/gouliouris_2018_uk/ERR987598/ERR987598_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987598/ERR987598_2.fastq.gz
																									16356_2#34	ERP009805	ERS683093	ERR987599		Enterococcus faecium	4.0	1209	United Kingdom	Wastewater	Wastewater plant 7	S	S		genomes/gouliouris_2018_uk/ERR987599/ERR987599_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987599/ERR987599_2.fastq.gz
																									16356_2#35	ERP009805	ERS683095	ERR987600		Enterococcus faecium	5.0	80	United Kingdom	Wastewater	Wastewater plant 7	R	S		genomes/gouliouris_2018_uk/ERR987600/ERR987600_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987600/ERR987600_2.fastq.gz
																									16356_2#36	ERP009805	ERS683097	ERR987601		Enterococcus faecium	9.0	412	United Kingdom	Wastewater	Wastewater plant 7	R	S		genomes/gouliouris_2018_uk/ERR987601/ERR987601_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987601/ERR987601_2.fastq.gz
																									16356_2#37	ERP009805	ERS683099	ERR987602		Enterococcus faecium	1.0	17	United Kingdom	Wastewater	Wastewater plant 7	R	S		genomes/gouliouris_2018_uk/ERR987602/ERR987602_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987602/ERR987602_2.fastq.gz
																									16356_2#38	ERP009805	ERS683102	ERR987603		Enterococcus faecium	10.0	474	United Kingdom	Wastewater	Wastewater plant 8	S	S		genomes/gouliouris_2018_uk/ERR987603/ERR987603_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987603/ERR987603_2.fastq.gz
																									16356_2#39	ERP009805	ERS683104	ERR987604		Enterococcus faecium	3.0	696	United Kingdom	Wastewater	Wastewater plant 8	S	S		genomes/gouliouris_2018_uk/ERR987604/ERR987604_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987604/ERR987604_2.fastq.gz
																									16356_2#4	ERP009805	ERS683087	ERR987569		Enterococcus faecium	3.0	696	United Kingdom	Wastewater	Wastewater plant 5	S	S		genomes/gouliouris_2018_uk/ERR987569/ERR987569_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987569/ERR987569_2.fastq.gz
																									16356_2#40	ERP009805	ERS683106	ERR987605		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 8	R	S		genomes/gouliouris_2018_uk/ERR987605/ERR987605_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987605/ERR987605_2.fastq.gz
																									16356_2#41	ERP009805	ERS683108	ERR987606		Enterococcus faecium	5.0	192	United Kingdom	Wastewater	Wastewater plant 8	R	S		genomes/gouliouris_2018_uk/ERR987606/ERR987606_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987606/ERR987606_2.fastq.gz
																									16356_2#42	ERP009805	ERS683110	ERR987607		Enterococcus faecium	5.0	266	United Kingdom	Wastewater	Wastewater plant 8	R	S		genomes/gouliouris_2018_uk/ERR987607/ERR987607_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987607/ERR987607_2.fastq.gz
																									16356_2#43	ERP009805	ERS683112	ERR987608		Enterococcus faecium	4.0	1233	United Kingdom	Wastewater	Wastewater plant 8	S	S		genomes/gouliouris_2018_uk/ERR987608/ERR987608_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987608/ERR987608_2.fastq.gz
																									16356_2#44	ERP009805	ERS683114	ERR987609		Enterococcus faecium	3.0	296	United Kingdom	Wastewater	Wastewater plant 8	S	S		genomes/gouliouris_2018_uk/ERR987609/ERR987609_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987609/ERR987609_2.fastq.gz
																									16356_2#45	ERP009805	ERS683116	ERR987610	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	3.0	296	United Kingdom	Wastewater	Wastewater plant 8	S	S	Downloaded		
																									16356_2#46	ERP009805	ERS683118	ERR987611	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 8	R	S	Downloaded		
																									16356_2#47	ERP009805	ERS683119	ERR987612	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 8	R	S	Downloaded		
																									16356_2#48	ERP009805	ERS683121	ERR987613		Enterococcus faecium	3.0	94	United Kingdom	Wastewater	Wastewater plant 9	S	S		genomes/gouliouris_2018_uk/ERR987613/ERR987613_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987613/ERR987613_2.fastq.gz
																									16356_2#49	ERP009805	ERS683123	ERR987614		Enterococcus faecium	10.0	474	United Kingdom	Wastewater	Wastewater plant 9	S	S		genomes/gouliouris_2018_uk/ERR987614/ERR987614_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987614/ERR987614_2.fastq.gz
																									16356_2#5	ERP009805	ERS683088	ERR987570		Enterococcus faecium	5.0	401	United Kingdom	Wastewater	Wastewater plant 5	R	S		genomes/gouliouris_2018_uk/ERR987570/ERR987570_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987570/ERR987570_2.fastq.gz
																									16356_2#50	ERP009805	ERS683124	ERR987615		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 9	R	S		genomes/gouliouris_2018_uk/ERR987615/ERR987615_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987615/ERR987615_2.fastq.gz
																									16356_2#51	ERP009805	ERS683127	ERR987616		Enterococcus faecium	5.0	19	United Kingdom	Wastewater	Wastewater plant 9	R	S		genomes/gouliouris_2018_uk/ERR987616/ERR987616_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987616/ERR987616_2.fastq.gz
																									16356_2#52	ERP009805	ERS683129	ERR987617		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 9	R	S		genomes/gouliouris_2018_uk/ERR987617/ERR987617_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987617/ERR987617_2.fastq.gz
																									16356_2#53	ERP009805	ERS683131	ERR987618		Enterococcus faecium	3.0	1244	United Kingdom	Wastewater	Wastewater plant 9	S	S		genomes/gouliouris_2018_uk/ERR987618/ERR987618_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987618/ERR987618_2.fastq.gz
																									16356_2#54	ERP009805	ERS683133	ERR987619		Enterococcus faecium	5.0	192	United Kingdom	Wastewater	Wastewater plant 9	R	S		genomes/gouliouris_2018_uk/ERR987619/ERR987619_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987619/ERR987619_2.fastq.gz
																									16356_2#55	ERP009805	ERS683135	ERR987620		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 9	R	S		genomes/gouliouris_2018_uk/ERR987620/ERR987620_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987620/ERR987620_2.fastq.gz
																									16356_2#56	ERP009805	ERS683136	ERR987621		Enterococcus faecium	4.0	38	United Kingdom	Wastewater	Wastewater plant 10	S	S		genomes/gouliouris_2018_uk/ERR987621/ERR987621_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987621/ERR987621_2.fastq.gz
																									16356_2#57	ERP009805	ERS683137	ERR987622		Enterococcus faecium	4.0	38	United Kingdom	Wastewater	Wastewater plant 10	S	S		genomes/gouliouris_2018_uk/ERR987622/ERR987622_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987622/ERR987622_2.fastq.gz
																									16356_2#58	ERP009805	ERS683138	ERR987623	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	4.0	38	United Kingdom	Wastewater	Wastewater plant 10	S	S	Downloaded		
																									16356_2#59	ERP009805	ERS683139	ERR987624		Enterococcus faecium	3.0	60	United Kingdom	Wastewater	Wastewater plant 10	S	S		genomes/gouliouris_2018_uk/ERR987624/ERR987624_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987624/ERR987624_2.fastq.gz
																									16356_2#6	ERP009805	ERS683090	ERR987571	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	2.0	80	United Kingdom	Wastewater	Wastewater plant 5	R	S	Downloaded		
																									16356_2#60	ERP009805	ERS683140	ERR987625		Enterococcus faecium	3.0	1135	United Kingdom	Wastewater	Wastewater plant 10	S	S		genomes/gouliouris_2018_uk/ERR987625/ERR987625_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987625/ERR987625_2.fastq.gz
																									16356_2#61	ERP009805	ERS683141	ERR987626		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 10	R	S		genomes/gouliouris_2018_uk/ERR987626/ERR987626_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987626/ERR987626_2.fastq.gz
																									16356_2#62	ERP009805	ERS683142	ERR987627		Enterococcus faecium	9.0	192	United Kingdom	Wastewater	Wastewater plant 10	R	S		genomes/gouliouris_2018_uk/ERR987627/ERR987627_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987627/ERR987627_2.fastq.gz
																									16356_2#63	ERP009805	ERS683143	ERR987628	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 10	R	S	Downloaded		
																									16356_2#64	ERP009805	ERS683144	ERR987629		Enterococcus faecium	9.0	203	United Kingdom	Wastewater	Wastewater plant 10	R	S		genomes/gouliouris_2018_uk/ERR987629/ERR987629_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987629/ERR987629_2.fastq.gz
																									16356_2#65	ERP009805	ERS683145	ERR987630	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 10	R	S	Downloaded		
																									16356_2#66	ERP009805	ERS683146	ERR987631		Enterococcus faecium	5.0	413	United Kingdom	Wastewater	Wastewater plant 11	S	S		genomes/gouliouris_2018_uk/ERR987631/ERR987631_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987631/ERR987631_2.fastq.gz
																									16356_2#67	ERP009805	ERS683147	ERR987632		Enterococcus faecium	3.0	94	United Kingdom	Wastewater	Wastewater plant 11	S	S		genomes/gouliouris_2018_uk/ERR987632/ERR987632_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987632/ERR987632_2.fastq.gz
																									16356_2#68	ERP009805	ERS683148	ERR987633		Enterococcus faecium	7.0	224	United Kingdom	Wastewater	Wastewater plant 11	S	S		genomes/gouliouris_2018_uk/ERR987633/ERR987633_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987633/ERR987633_2.fastq.gz
																									16356_2#69	ERP009805	ERS683149	ERR987634		Enterococcus faecium	4.0	70	United Kingdom	Wastewater	Wastewater plant 11	S	S		genomes/gouliouris_2018_uk/ERR987634/ERR987634_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987634/ERR987634_2.fastq.gz
																									16356_2#7	ERP009805	ERS683092	ERR987572	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 6	R	R	Downloaded		
																									16356_2#70	ERP009805	ERS683150	ERR987635		Enterococcus faecium	3.0	94	United Kingdom	Wastewater	Wastewater plant 11	S	S		genomes/gouliouris_2018_uk/ERR987635/ERR987635_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987635/ERR987635_2.fastq.gz
																									16356_2#71	ERP009805	ERS683151	ERR987636		Enterococcus faecium	7.0	1255	United Kingdom	Wastewater	Wastewater plant 11	S	S		genomes/gouliouris_2018_uk/ERR987636/ERR987636_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987636/ERR987636_2.fastq.gz
																									16356_2#72	ERP009805	ERS683152	ERR987637	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	3.0	94	United Kingdom	Wastewater	Wastewater plant 11	S	S	Downloaded		
																									16356_2#73	ERP009805	ERS683153	ERR987638		Enterococcus faecium	8.0	640	United Kingdom	Wastewater	Wastewater plant 11	R	S		genomes/gouliouris_2018_uk/ERR987638/ERR987638_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987638/ERR987638_2.fastq.gz
																									16356_2#74	ERP009805	ERS683154	ERR987639		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 11	R	S		genomes/gouliouris_2018_uk/ERR987639/ERR987639_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987639/ERR987639_2.fastq.gz
																									16356_2#75	ERP009805	ERS683155	ERR987640		Enterococcus faecium	4.0	569	United Kingdom	Wastewater	Wastewater plant 11	R	S		genomes/gouliouris_2018_uk/ERR987640/ERR987640_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987640/ERR987640_2.fastq.gz
																									16356_2#76	ERP009805	ERS683156	ERR987641		Enterococcus faecium	3.0	361	United Kingdom	Wastewater	Wastewater plant 12	S	S		genomes/gouliouris_2018_uk/ERR987641/ERR987641_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987641/ERR987641_2.fastq.gz
																									16356_2#77	ERP009805	ERS683157	ERR987642		Enterococcus faecium	5.0	32	United Kingdom	Wastewater	Wastewater plant 12	S	S		genomes/gouliouris_2018_uk/ERR987642/ERR987642_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987642/ERR987642_2.fastq.gz
																									16356_2#78	ERP009805	ERS683158	ERR987643		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 12	R	S		genomes/gouliouris_2018_uk/ERR987643/ERR987643_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987643/ERR987643_2.fastq.gz
																									16356_2#79	ERP009805	ERS683159	ERR987644		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 12	R	S		genomes/gouliouris_2018_uk/ERR987644/ERR987644_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987644/ERR987644_2.fastq.gz
																									16356_2#80	ERP009805	ERS683160	ERR987645		Enterococcus faecium	6.0	787	United Kingdom	Wastewater	Wastewater plant 12	R	R		genomes/gouliouris_2018_uk/ERR987645/ERR987645_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987645/ERR987645_2.fastq.gz
																									16356_2#81	ERP009805	ERS683161	ERR987646		Enterococcus faecium	5.0	266	United Kingdom	Wastewater	Wastewater plant 12	R	S		genomes/gouliouris_2018_uk/ERR987646/ERR987646_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987646/ERR987646_2.fastq.gz
																									16356_2#82	ERP009805	ERS683162	ERR987647		Enterococcus faecium	3.0	1261	United Kingdom	Wastewater	Wastewater plant 12	S	S		genomes/gouliouris_2018_uk/ERR987647/ERR987647_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987647/ERR987647_2.fastq.gz
																									16356_2#83	ERP009805	ERS683163	ERR987648	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 12	R	S	Downloaded		
																									16356_2#84	ERP009805	ERS683164	ERR987649	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 12	R	S	Downloaded		
																									16356_2#85	ERP009805	ERS683165	ERR987650		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 12	R	S		genomes/gouliouris_2018_uk/ERR987650/ERR987650_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987650/ERR987650_2.fastq.gz
																									16356_2#86	ERP009805	ERS683166	ERR987651		Enterococcus faecium	1.0	262	United Kingdom	Wastewater	Wastewater plant 12	R	S		genomes/gouliouris_2018_uk/ERR987651/ERR987651_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987651/ERR987651_2.fastq.gz
																									16356_2#87	ERP009805	ERS683167	ERR987652		Enterococcus faecium	5.0	266	United Kingdom	Wastewater	Wastewater plant 13	R	S		genomes/gouliouris_2018_uk/ERR987652/ERR987652_1.fastq.gz	genomes/gouliouris_2018_uk/ERR987652/ERR987652_2.fastq.gz
																									16356_2#88	ERP009805	ERS683168	ERR987653	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	5.0	266	United Kingdom	Wastewater	Wastewater plant 13	R	S	Downloaded		
																									16356_2#9	ERP009805	ERS683096	ERR987574	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 5	R	R	Downloaded		
																									16404_1#1	ERP009805	ERS683169	ERR984971	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	5.0	266	United Kingdom	Wastewater	Wastewater plant 13	R	S	Downloaded		
																									16404_1#10	ERP009805	ERS683178	ERR984979		Enterococcus faecium	4.0	253	United Kingdom	Wastewater	Wastewater plant 14	S	S		genomes/gouliouris_2018_uk/ERR984979/ERR984979_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984979/ERR984979_2.fastq.gz
																									16404_1#12	ERP009805	ERS683180	ERR984980		Enterococcus faecium	9.0	192	United Kingdom	Wastewater	Wastewater plant 14	R	S		genomes/gouliouris_2018_uk/ERR984980/ERR984980_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984980/ERR984980_2.fastq.gz
																									16404_1#13	ERP009805	ERS683181	ERR984981		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 14	R	S		genomes/gouliouris_2018_uk/ERR984981/ERR984981_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984981/ERR984981_2.fastq.gz
																									16404_1#14	ERP009805	ERS683182	ERR984982	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	5.0	266	United Kingdom	Wastewater	Wastewater plant 13	R	S	Downloaded		
																									16404_1#15	ERP009805	ERS683183	ERR984983		Enterococcus faecium	6.0	80	United Kingdom	Wastewater	Wastewater plant 15	R	S		genomes/gouliouris_2018_uk/ERR984983/ERR984983_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984983/ERR984983_2.fastq.gz
																									16404_1#16	ERP009805	ERS683184	ERR984984		Enterococcus faecium	9.0	203	United Kingdom	Wastewater	Wastewater plant 15	R	S		genomes/gouliouris_2018_uk/ERR984984/ERR984984_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984984/ERR984984_2.fastq.gz
																									16404_1#17	ERP009805	ERS683185	ERR984985		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 15	R	S		genomes/gouliouris_2018_uk/ERR984985/ERR984985_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984985/ERR984985_2.fastq.gz
																									16404_1#18	ERP009805	ERS683186	ERR984986		Enterococcus faecium	1.0	18	United Kingdom	Wastewater	Wastewater plant 15	R	S		genomes/gouliouris_2018_uk/ERR984986/ERR984986_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984986/ERR984986_2.fastq.gz
																									16404_1#2	ERP009805	ERS683170	ERR984972	Removed for deduplication in original paper (10.1128/mBio.01780-18)	Enterococcus faecium	5.0	266	United Kingdom	Wastewater	Wastewater plant 13	R	S	Downloaded		
																									16404_1#20	ERP009805	ERS683188	ERR984987		Enterococcus faecium	1.0	17	United Kingdom	Wastewater	Wastewater plant 15	R	S		genomes/gouliouris_2018_uk/ERR984987/ERR984987_1.fastq.gz	genomes/gouliouris_2018_uk/ERR984987/ERR984987_2.fastq.gz
